appid,name,price_usd,release_year,short_desc,developers,publishers,genres_official,user_tags,review_summary,review_count,avg_playtime,med_playtime
848550,Welcome Back To 2007 Part II,0.49,2018,"Would you say that 2007 cannot be returned? After 11 long years, 2007 are coming back to us in 2018! AGAIN! Be ready for Cool Story! Old-school platformer game.",Siberian Mouse,Siberian Mouse,Adventure|Casual|Indie,Indie|Casual|Platformer|Adventure|Sexual Content|LGBTQ+|Side Scroller|Arcade|2D Platformer|2D|Cute|Psychological Horror|Atmospheric|Memes|Conversation|Story Rich|Linear|Tutorial|Perma Death|Flight,Positive,46,0,0
848080,Depths of Sanity,12.49,2022,"A mysterious signal. A missing crew. And the one man trying to piece it all together. As Abe Douglas, dive deep into a fully underwater metroidvania to explore massive oceanic biomes, battle monstrous bosses, and piece together a mystery that threatens not only your crew, but your own sanity.",Bomb Shelter Games,Bomb Shelter Games,Action|Adventure|Indie,Metroidvania|Underwater|Lovecraftian|Exploration|Submarine|Pixel Graphics|Story Rich|Adventure|Singleplayer|Psychological Horror|2D|Early Access|Atmospheric|Mystery|Side Scroller|Dark|Action-Adventure|Stylized|Retro|Surreal,Very Positive,64,0,0
848330,Pride Run,1.29,2019,"Pride Run is a celebration of Pride events around the world and all things LGBTQ+. Dance your way through the streets of the most iconic cities around the globe in this uniquely awesome RTS - Rhythm Action game. The better you dance, the more people you attract to your parade.",Steam Factory|Hard Ton|IV Productions,Green Man Gaming Publishing,Casual|Indie|Strategy,Casual|Indie|Strategy|LGBTQ+|Psychological Horror|Mature|Sexual Content|Rhythm|Pixel Graphics|Music|Colorful|Action|Local Co-Op|Arcade|Side Scroller|Retro|Great Soundtrack,Mostly Positive,14,0,0
848450,Subnautica: Below Zero,29.99,2021,"Dive into a freezing underwater adventure on an alien planet. Below Zero is set two years after the original Subnautica. Return to Planet 4546B to uncover the truth behind a deadly cover-up. Survive by building habitats, crafting tools, &amp; diving deeper into the world of Subnautica.",Unknown Worlds Entertainment,Unknown Worlds Entertainment,Adventure|Indie,Open World Survival Craft|Survival|Underwater|Singleplayer|Open World|Horror|Exploration|Base Building|Indie|Adventure|Crafting|Multiplayer|First-Person|Survival Horror|Sci-fi|Aliens|Action|Story Rich|Atmospheric|Sandbox,Very Positive,562,1532,1107
847580,Truth: Disorder II,3.99,2018,Continuation of the favorite of many visual novels Truth: Disorder. This time you will feel yourself in the role of the captain of the spacecraft of the future and plunge into computer simulations.,JustE A,JustE Publishing,Indie,Indie|Visual Novel|Anime|Sci-fi|RPG|Simulation|Experimental|JRPG|Psychological Horror|Story Rich|Narration|Singleplayer|Sequel|Nudity|Sexual Content,Mostly Negative,18,0,0
847240,Zombie Commander,0.0,2018,"Zombie Commander is a strategy game about bringing the extinction of humanity by a zombies invasion, and lead the apocalpyse !",Pok&Co,Pok&Co,Strategy,Strategy|Zombies|RTS|Wargame|Real Time Tactics|2D|Pixel Graphics|Minimalist|Retro|War|Horror|Military|Modern|Supernatural|Resource Management|PvE|Singleplayer|Indie|Outbreak Sim|Top-Down,Mixed,39,0,0
846880,The Chronicles of Quiver Dick,2.99,2018,"The Chronicles of Quiver Dick is a Crude Comedy RPG that has one goal and one goal only: To make you laugh! Play as Quiver Dick, a legendary storyteller and former badass, as he embarks on one of many downright crazy and entirely messed up adventures!",Crankage Games,Crankage Games,Adventure|Indie|RPG,Horror|Action Roguelike|JRPG|Tactical RPG|Turn-Based Tactics|Trading|Dungeon Crawler|Casual|Visual Novel|Fishing|Open World|Board Game|Tabletop|Action RPG|Roguelike|Action-Adventure|Character Customization|RPG|2D|Cute,Very Positive,172,0,0
845750,Don't Play With Dolls,0.79,2018,"Having made his way to the house, which seemed long ago abandoned, in order to steal from it all items of value, the main character understands that the house is not so abandoned.",CBC Games,CBC Games,Action|Adventure|Indie,Action|Adventure|Indie|Horror,Mostly Positive,19,0,0
845960,Furries & Scalies & Bears OH MY!,9.75,2019,"Enter a village full of talking, anthropomorphic animals. Find out their secrets. Make friends.",Stefan Klaus|Stegalosaurus Game Development,Stefan Klaus|Stegalosaurus Game Development,Adventure|Indie,Dating Sim|Casual|Dragons|Visual Novel|Life Sim|2D|Cute|Surreal|Relaxing|Psychological Horror|Funny|Narration|Multiple Endings|Conversation|Nonlinear|Cartoony|Colorful|Fantasy|Sci-fi|Science,Mixed,13,0,0
846010,Visceral Cubes,0.99,2018,"After losing contact with a space station on mars, you are sent to retrieve a high value item for the company. It didn’t take very long for our protagonist to find out that something went very very wrong in this place. Use stealth to get past your enemies or run for your life hoping that they don't catch up and explode in your face.",Ominous Entertainment,Ominous Entertainment,Violent|Gore|Action|Adventure|Casual|Indie,Action|Gore|Violent|Indie|Casual|Adventure|First-Person|Zombies|Horror|Survival|Dark Humor|Sci-fi|Post-apocalyptic|Singleplayer|Dark Comedy|Retro|Funny|Atmospheric|Great Soundtrack|Memes,Mixed,29,0,0
844930,Fox Hime Zero,0.59,2018,"Yan, a student of natural history, encounters a cute and mysterious girl with fox ears while conducting routine scientific research at a remote observation cabin. This might be a &quot;blessing&quot; for the intrepid in the golden age of geographical discovery...",AsicxArt,SakuraGame,Adventure|Casual|Indie|RPG,Visual Novel|Anime|Cute|Indie|Casual|Romance|Mature|Adventure|Singleplayer|Hentai|Dating Sim|Fox|Great Soundtrack|Story Rich|Psychological Horror|NSFW,Very Positive,31,277,314
844330,The Goatman,3.99,2018,"The Goatman is an Online CO-OP hunting game. It all began on February 23, 2019 with a call for help from the Greenfield village. It was alleged that a mysterious creature like a half goat and half demon attacked people and animals. Upon this call, a military research team set out.",MC Games,MC Games,Gore|Action|Adventure|Simulation|Strategy,Action|Adventure|Horror|Online Co-Op|Gore|Hunting|Multiplayer|Strategy|Simulation|Survival|Co-op|Survival Horror|Atmospheric|Team-Based|Psychological Horror|Third Person|Casual|First-Person|Open World,Mixed,356,0,0
843500,God Vs Zombies,3.99,2018,Survive like a God in this inspiring survival simulation game.,,Displacement Studios,Action|Indie|Simulation|Strategy|Early Access,Early Access|Simulation|Strategy|Action|Indie|Survival|Top-Down Shooter|Zombies|Survival Horror,No user reviews,,8,8
843160,The Lift,4.99,2018,Max is a boorish teenager. The lack of money forces him to deliver pizza. One day the lift with him is stuck between the floors. Max falls into a trap and becomes a hostage of his past and future. To get to the next floor he must find a button from the panel in the lift,Bulls Bros,Bulls Bros,Action|Adventure,Action|Adventure|Horror,Mixed,13,0,0
843250,The Last DeadEnd,6.59,2018,"The Last DeadEnd is a game with elements of an adventure, shooter and horror. There is a mysterious atmosphere of a real old city, where the protagonist seeks answers to his questions and fights against the forces of evil.",AzDimension,AzDimension,Action|Indie,Indie|Action|Violent|FPS|Horror|Adventure|Action-Adventure|Exploration|Historical,Mostly Positive,49,0,0
843330,【SCP】器関ノ彷徨 -The will of a single Tale-【DEMOver.】 Demo,0.0,2018,"-&quot;Do you believe the actuality now?&quot; When the SCP Foundation moves, you will be a witness of {Project MA-13}.",Stoner Tomohito,GESTALT-§,Violent|Gore|Adventure|Free To Play|Indie,Free to Play|Gore|Violent|Adventure|Simulation|Anime|Visual Novel|Horror|Sexual Content,Very Positive,365,0,0
842910,The MISSING: J.J. Macfield and the Island of Memories,24.99,2018,"J.J. scours Memoria Island to find her best friend, who has gone missing during a camping trip. In order to save her best friend, she puts her own body and life on the line, reviving infinitely, as she presses forward. Why did she go missing? What is going on in this world?",White Owls Inc.,Arc System Works,Action|Adventure|Indie,Female Protagonist|Gore|LGBTQ+|Puzzle Platformer|Indie|Adventure|Story Rich|Emotional|Action|Horror|Anime|Singleplayer|Platformer|Side Scroller|Difficult|Psychological Horror|Violent|Puzzle|Surreal|Great Soundtrack,Very Positive,"1,115",401,401
842420,A Walk in the Woods,0.0,2018,"A Walk in the Woods is a co-op multiplayer game where four players must roam a dark and dangerous forest in search of each other, avoid a terrifying creature, and reunite before the curse is complete.",Something Dark Studios,Something Dark Studios,Adventure|Free To Play|Indie,Free to Play|Horror|Multiplayer|Indie|Adventure|Co-op|Survival Horror|Survival,Mixed,549,14,27
842140,Kitten'd,12.49,2019,Take care of cute kittens - lots and lots of cute kittens! Get points for keeping them happy and lose points for everything they destroy. Use points to upgrade your tools. Or just hang out and play with lots of cute kittens in the more relaxed sandbox mode.,Star Vault AB,Star Vault AB,Adventure|Casual|Simulation,Simulation|Casual|Adventure|VR|Family Friendly|Funny|Singleplayer|Space|Arcade|Sandbox|Sci-fi|Cats|First-Person|Indie|Memes|Time Management|Physics|Early Access|Psychological Horror,Very Positive,56,0,0
842100,Daymare: 1998,29.99,2019,"DAYMARE: 1998 is a third-person survival horror game that recreates the mood of iconic titles from the '90s, with a fresh storyline. An incident that turns a small town into a deadly zone, three characters to play with and little time to find the truth, before its mutated citizens abruptly end your mission.",Invader Studios,Destructive Creations|All in! Games,Action|Adventure|Indie,Zombies|Survival Horror|Action|Horror|Adventure|Indie|Third Person|Gore|Violent|Third-Person Shooter|Survival|Singleplayer|Nudity|Shooter|Inventory Management|Sexual Content|Difficult|Open World,Mixed,18,203,251
841760,Antipathy Demo,0.0,soon,,Meerkat Tea Games,Meerkat Tea Games,Action|Adventure|Indie|Massively Multiplayer|RPG,Survival Horror|Female Protagonist|First-Person|Psychological Horror|Singleplayer|Horror|Realistic|Action|Adventure|Mystery|Stealth|Cinematic|Combat|Survival|Atmospheric|Exploration|FPS|Action-Adventure|Detective|Gore,,,0,0
841790,Adventures in the Light & Dark,0.99,2018,"Adventures in the Light &amp; Dark is a short novel that you read in VR, surrounded by atmospheric sound and scenery.",Protoria Studios,Protoria Studios,Casual|Indie,Casual|Indie|Visual Novel|Experimental|Horror|VR|3D|Colorful|Minimalist|Noir|Psychedelic|1990's|Atmospheric|Comedy|Gore|Dark|Lovecraftian|Text-Based|Dark Humor|Short,2 user reviews,,0,0
841270,Trap welcome to Beryl,0.0,2018,"After receiving a disturbing letter from his brother, our protagonist decides to go looking for him at the hotel Beryl. He will soon discover the strangeness of the places, the objects, the paintings, the shadows and the terrifying models moving, speaking, living of their own will.",Jucar,Il Pleut,Adventure|Indie,Indie|Adventure|Gore|Violent|Horror|Free to Play|Pixel Graphics|Point & Click|2D|Singleplayer|Atmospheric|Mystery|Retro|Episodic|Puzzle|Psychological Horror|Dark Fantasy|Walking Simulator|Psychological|Casual,Very Positive,219,0,0
840790,The Firlyn Stones,,2018,"The Firlyn Stones is a Survival-Horror, adventure and a pursuit game. In a giant world with Firlyn fragments and dangerous guards, you'll need to survive.",Voyder Rozann,Voyder Rozann,Action|Adventure|Early Access,Action|Adventure|Early Access|Survival Horror|Singleplayer|Horror|Open World|Casual|Multiplayer,3 user reviews,,0,0
840050,ad movere,3.99,2020,Can you guide an aspiring artist to success?,INVERTED|nayadivide,INVERTED|nayadivide,Adventure|Indie|Simulation,Adventure|Indie|Simulation|Visual Novel|Sexual Content|Episodic|Choices Matter|Psychological Horror,3 user reviews,,0,0
840210,Arkham Horror: Mother's Embrace,19.99,2021,"Inspired by the award-winning board game franchise, Arkham Horror: Mother’s Embrace is an investigation game served with turn-based combat, set in the cult universe of H.P. Lovecraft.",Twin Sails Interactive,Twin Sails Interactive,Adventure|RPG,Adventure|Lovecraftian|RPG|Board Game|Exploration|Horror|Turn-Based Combat,Mixed,531,8,8
839740,戾谈,0.0,2021,"There is no English version of this game！There is no English version of this game！You wake up in a room full of mysteries, accompanied by a beautiful girl you have met before. In the following time, you will go on a heartbeat journey to the supernatural world with her.",SPG Mistarille,SPG Mistarille,Adventure|Indie|RPG,Horror|2D Platformer|Puzzle Platformer|RPG|Interactive Fiction|Visual Novel|2D|2.5D|Comic Book|Psychological Horror|Story Rich|Multiple Endings|Text-Based|Puzzle|Thriller|Mythology|Drama|Mystery|Atmospheric|Adventure,Mostly Positive,119,0,0
839770,Phoenix Point,23.99,2020,"The acclaimed strategy game from the creator of X-COM. Fight tactical battles on procedural maps against a foe that adapts to your tactics. Manage diplomacy and economy on a global scale. Research, explore, overcome. Now includes Steam Workshop support for mods!",Snapshot Games Inc.,Snapshot Games Inc.,RPG|Strategy,Tactical|Turn-Based Strategy|Grand Strategy|RPG|Procedural Generation|Strategy|Third-Person Shooter|Perma Death|PvE|Aliens|Character Customization|Post-apocalyptic|Third Person|Isometric|Horror|First-Person|Tutorial|Tactical RPG|Transhumanism|3D,Very Positive,52,2186,3098
839260,Russian AYE Horror,0.99,2018,"You play for Sanya, and you need to explore an abandoned building in the village of Kuvandyk to find all the photos. Be careful, beware of THEM.","Nikita ""Ghost_RUS""",Ghost_RUS Games,Adventure|Indie|Simulation,Indie|Adventure|Simulation|Horror,Mixed,113,0,0
839280,Cartonfall,6.59,2019,"It was another night shift at your job in a warehouse, when a madman with a box on his head, took control over the complex. Now you are under his control, to get out of here you have to solve his wicked riddles and smash through his weird cardboard structures by using anything you find in the boxes.",kuklam studios,kuklam studios,Adventure|Indie|Simulation,Simulation|Adventure|Indie|Physics|First-Person|Horror|Puzzle|Psychological Horror|Thriller|3D Platformer|Logic|Dark Comedy|Dynamic Narration|Controller|Puzzle Platformer,Very Positive,112,0,0
839310,Signal Simulator,16.0,2018,"Game inspired by SETI. Take the role of a scientist to find an extraterrestrial signal .Control massive Radio Antennas by using interactive control in your Observatory. Detect , download and decode unknown or story telling signals. Manage and Maintain an electrical system to improve your systems and make it more efficient.",Blagovest Penev,Blagovest Penev,Indie|Simulation,Simulation|Indie|Psychological Horror|Aliens|Space|Horror|Science|Sandbox|Atmospheric|First-Person|Singleplayer,Very Positive,923,80,80
